PSU,CASEID,CASENO,STRATIF,VERSION,ACCSEQ,VEHNUM,CLASS1,GADEV1,OBJCONT,CLASS2,GADEV2,NATWGT,PSUWGT
8,95G,95,G,2,1,1,2,F,61,0,0,1258.648,131
8,95G,95,G,2,2,1,2,F,56,0,0,1258.648,131
8,95G,95,G,2,3,1,2,9,68,0,0,1258.648,131
8,96B,96,B,2,1,1,2,F,2,14,F,23.34744,2.43
8,97C,97,C,2,1,1,1,F,44,0,0,45.54192,4.74
8,97C,97,C,2,2,1,1,T,31,0,N,45.54192,4.74
8,98C,98,C,2,1,1,3,R,42,0,0,45.54192,4.74
8,98C,98,C,2,2,1,3,F,68,0,0,45.54192,4.74
8,98C,98,C,2,3,1,3,F,41,0,0,45.54192,4.74
8,98C,98,C,2,4,1,3,F,42,0,0,45.54192,4.74
8,98C,98,C,2,5,1,3,L,42,0,0,45.54192,4.74
8,98C,98,C,2,6,1,3,R,42,0,0,45.54192,4.74
8,99D,99,D,2,1,1,4,U,63,0,0,121.6238288,12.6586
8,99D,99,D,2,2,1,4,F,57,0,0,121.6238288,12.6586
8,99D,99,D,2,3,1,4,F,42,0,0,121.6238288,12.6586
8,100E,100,E,2,1,1,1,F,2,13,L,566.401208,58.951
8,101G,101,G,2,1,1,4,F,68,0,0,2101.94216,218.77
8,101G,101,G,2,2,1,4,F,57,0,0,2101.94216,218.77
8,101G,101,G,2,3,1,4,F,43,0,0,2101.94216,218.77
8,101G,101,G,2,4,1,4,U,58,0,0,2101.94216,218.77
8,101G,101,G,2,5,1,4,F,44,0,0,2101.94216,218.77
8,101G,101,G,2,6,1,4,F,43,0,0,2101.94216,218.77
8,101G,101,G,2,7,1,4,F,43,0,0,2101.94216,218.77
8,101G,101,G,2,8,1,4,F,50,0,0,2101.94216,218.77
8,102F,102,F,2,1,1,5,F,2,5,B,448.6936,46.7
8,103D,103,D,2,1,1,3,L,71,0,0,72.82864,7.58
8,103D,103,D,2,2,1,3,R,56,0,0,72.82864,7.58
8,104H,104,H,2,1,1,3,F,76,0,0,1691.008,176
8,105G,105,G,2,1,1,3,F,2,4,L,739.816,77
8,106H,106,H,2,1,1,2,L,2,1,F,1037.664,108
8,107C,107,C,2,1,1,1,F,2,2,F,28.824,3
8,108E,108,E,2,1,1,1,F,2,2,L,209.4544,21.8
8,109C,109,C,2,1,1,1,F,56,0,0,28.824,3
8,110C,110,C,2,1,1,2,F,45,0,0,28.824,3
8,110C,110,C,2,2,1,2,F,43,0,0,28.824,3
8,110C,110,C,2,3,1,2,R,52,0,0,28.824,3
8,110C,110,C,2,4,1,2,U,68,0,0,28.824,3
8,111E,111,E,2,1,1,24,R,2,2,F,209.4544,21.8
8,112F,112,F,2,1,1,13,F,2,3,F,267.1024,27.8
8,114H,114,H,2,1,1,3,F,2,15,F,1037.664,108
8,115B,115,B,2,1,1,4,F,61,0,0,14.21984,1.48
8,115B,115,B,2,2,1,4,T,31,0,N,14.21984,1.48
8,116E,116,E,2,1,1,3,F,51,0,0,209.4544,21.8
8,117G,117,G,2,1,1,3,F,2,3,F,739.816,77
8,118E,118,E,2,1,1,2,F,44,0,0,209.4544,21.8
8,118E,118,E,2,2,1,2,T,31,0,N,209.4544,21.8
8,118E,118,E,2,3,1,2,R,2,2,F,209.4544,21.8
8,118E,118,E,2,4,1,2,R,2,2,L,209.4544,21.8
8,119E,119,E,2,1,1,15,F,2,1,L,209.4544,21.8
8,119E,119,E,2,2,2,1,F,63,0,0,209.4544,21.8
8,119E,119,E,2,3,2,1,L,68,0,0,209.4544,21.8
8,119E,119,E,2,4,2,1,L,59,0,0,209.4544,21.8
8,120E,120,E,2,1,1,2,F,2,3,L,209.4544,21.8
8,121H,121,H,2,1,1,5,R,56,0,0,1037.664,108
8,121H,121,H,2,2,1,5,R,56,0,0,1037.664,108
8,122E,122,E,2,1,1,2,F,53,0,0,209.4544,21.8
8,123F,123,F,2,1,1,4,F,51,0,0,267.1024,27.8
8,124G,124,G,2,1,1,15,L,2,3,F,739.816,77
8,125A,125,A,2,1,1,3,F,2,2,F,9.608,1
8,125A,125,A,2,2,1,3,N,32,0,N,9.608,1
8,126E,126,E,2,1,1,2,R,2,24,L,209.4544,21.8
8,127F,127,F,2,1,1,5,F,2,5,F,267.1024,27.8
8,128D,128,D,2,1,1,4,L,2,3,F,43.62032,4.54
8,128D,128,D,2,2,1,4,R,U,U,9,43.62032,4.54
8,129D,129,D,2,1,1,3,F,71,0,0,43.62032,4.54
8,130E,130,E,2,1,1,2,L,2,2,F,209.4544,21.8
8,130E,130,E,2,2,2,2,F,63,0,0,209.4544,21.8
8,131G,131,G,2,1,1,4,F,2,4,B,739.816,77
8,131G,131,G,2,2,2,4,F,3,1,B,739.816,77
8,132C,132,C,2,1,1,13,R,2,24,F,28.824,3
8,132C,132,C,2,2,1,13,B,2,24,L,28.824,3
8,132C,132,C,2,3,2,24,F,56,0,0,28.824,3
8,133E,133,E,2,1,1,3,F,2,2,F,209.4544,21.8
8,134F,134,F,2,1,1,4,F,2,3,F,267.1024,27.8
8,135G,135,G,2,1,1,2,L,2,3,F,739.816,77
8,135G,135,G,2,2,1,2,F,3,1,F,739.816,77
8,136B,136,B,2,1,1,22,F,2,5,F,14.21984,1.48
8,136B,136,B,2,2,2,5,R,56,0,0,14.21984,1.48
8,137C,137,C,2,1,1,13,F,68,0,0,28.824,3
8,137C,137,C,2,2,1,13,R,68,0,0,28.824,3
8,138E,138,E,2,1,1,13,F,2,2,F,209.4544,21.8
8,139G,139,G,2,1,1,2,R,56,0,0,739.816,77
8,501C,501,C,2,1,1,2,F,2,1,L,0,0
8,501C,501,C,2,2,2,1,F,54,0,0,0,0
8,501C,501,C,2,3,2,1,B,3,1,L,0,0
8,501C,501,C,2,4,2,1,F,56,0,0,0,0
8,501C,501,C,2,5,2,1,T,31,0,N,0,0
8,502C,502,C,2,1,1,2,F,2,13,B,0,0
9,1C,1,C,2,1,1,3,F,2,5,B,54.39294,10.29
9,3C,3,C,2,1,1,4,R,2,1,F,54.39294,10.29
9,3C,3,C,2,2,1,4,R,2,1,L,54.39294,10.29
9,3C,3,C,2,3,1,4,F,88,0,0,54.39294,10.29
9,4D,4,D,2,1,1,4,F,2,5,F,84.0474,15.9
9,5C,5,C,2,1,1,1,F,2,1,F,54.39294,10.29
9,6C,6,C,2,1,1,1,L,2,2,F,54.39294,10.29
9,7A,7,A,2,1,1,15,F,52,0,0,20.3511,3.85
9,7A,7,A,2,2,1,15,T,31,0,N,20.3511,3.85
9,8E,8,E,2,1,1,2,F,2,14,B,487.3692,92.2
9,8E,8,E,2,2,2,14,F,3,1,B,487.3692,92.2
9,8E,8,E,2,3,3,1,F,4,4,B,487.3692,92.2
9,9C,9,C,2,1,1,14,F,2,1,B,54.39294,10.29
9,10C,10,C,2,1,1,1,R,2,2,F,54.39294,10.29
9,10C,10,C,2,2,1,1,R,2,2,L,54.39294,10.29
9,11C,11,C,2,1,1,2,R,2,3,F,54.39294,10.29
9,11C,11,C,2,2,1,2,R,3,5,F,54.39294,10.29
9,11C,11,C,2,3,3,5,B,4,4,F,54.39294,10.29
9,12D,12,D,2,1,1,15,F,52,0,0,84.0474,15.9
9,12D,12,D,2,2,1,15,F,57,0,0,84.0474,15.9
9,13C,13,C,2,1,1,1,R,42,0,0,54.39294,10.29
9,14C,14,C,2,1,1,15,L,2,4,R,54.39294,10.29
9,15D,15,D,2,1,1,4,B,3,1,F,84.0474,15.9
9,15D,15,D,2,2,2,4,B,3,1,F,84.0474,15.9
9,15D,15,D,2,3,1,4,L,56,0,0,84.0474,15.9
9,15D,15,D,2,4,3,1,B,4,1,F,84.0474,15.9
9,16G,16,G,2,1,1,24,N,38,0,N,1458.936,276
9,16G,16,G,2,2,2,1,U,88,0,0,1458.936,276
9,16G,16,G,2,3,3,4,U,88,0,0,1458.936,276
9,17C,17,C,2,1,1,1,F,2,13,R,54.39294,10.29
9,18C,18,C,2,1,1,2,L,2,1,R,54.39294,10.29
9,18C,18,C,2,2,2,1,L,3,2,R,54.39294,10.29
9,18C,18,C,2,3,3,2,L,4,2,R,54.39294,10.29
9,19D,19,D,2,1,1,13,L,2,5,F,84.0474,15.9
9,20F,20,F,2,1,1,15,R,2,13,F,671.322,127
9,21C,21,C,2,1,1,5,F,2,1,B,54.39294,10.29
9,21C,21,C,2,2,2,1,F,3,15,B,54.39294,10.29
9,22C,22,C,2,1,1,2,F,45,0,0,114.1776,21.6
9,22C,22,C,2,2,1,2,L,31,0,N,114.1776,21.6
9,23C,23,C,2,1,1,18,B,2,13,F,114.1776,21.6
9,23C,23,C,2,2,2,13,L,61,0,0,114.1776,21.6
9,24C,24,C,2,1,1,3,R,2,2,F,114.1776,21.6
9,25C,25,C,2,1,1,2,R,2,1,F,114.1776,21.6
9,25C,25,C,2,2,1,2,R,2,1,L,114.1776,21.6
9,26C,26,C,2,1,1,3,T,31,0,N,114.1776,21.6
9,27D,27,D,2,1,1,1,L,2,21,F,168.0948,31.8
9,28E,28,E,2,1,1,2,F,2,1,B,822.5016,155.6
9,28E,28,E,2,2,2,1,F,3,3,B,822.5016,155.6
9,29A,29,A,2,1,1,1,R,2,1,F,33.0375,6.25
9,30C,30,C,2,1,1,1,B,2,22,F,114.1776,21.6
9,31D,31,D,2,1,1,3,F,42,0,0,168.0948,31.8
9,32G,32,G,2,1,1,1,R,2,1,F,8753.616,1656
9,33C,33,C,2,1,1,1,F,2,1,B,228.3552,43.2
9,34H,34,H,2,1,1,12,R,2,1,F,11100.6,2100
9,35C,35,C,2,1,1,4,L,2,1,F,342.5328,64.8
9,36C,36,C,2,1,1,1,R,41,0,0,171.2664,32.4
9,36C,36,C,2,2,1,1,F,42,0,0,171.2664,32.4
9,37D,37,D,2,1,1,5,F,2,24,R,252.1422,47.7
9,38C,38,C,2,1,1,1,F,2,3,L,114.1776,21.6
9,39C,39,C,2,1,1,13,F,51,0,0,114.1776,21.6
9,39C,39,C,2,2,1,13,F,41,0,0,114.1776,21.6
9,39C,39,C,2,3,1,13,F,42,0,0,114.1776,21.6
9,39C,39,C,2,4,1,13,L,31,0,N,114.1776,21.6
9,40C,40,C,2,1,1,15,F,68,0,0,114.1776,21.6
9,40C,40,C,2,2,1,15,F,57,0,0,114.1776,21.6
9,40C,40,C,2,3,1,15,R,31,0,N,114.1776,21.6
9,41D,41,D,2,1,1,1,F,42,0,0,168.0948,31.8
9,41D,41,D,2,2,1,1,F,42,0,0,168.0948,31.8
9,41D,41,D,2,3,1,1,T,31,0,N,168.0948,31.8
9,42C,42,C,2,1,1,15,F,2,15,F,171.2664,32.4
9,43E,43,E,2,1,1,2,T,42,0,0,1233.7524,233.4
9,44C,44,C,2,1,1,1,F,2,2,F,114.1776,21.6
9,44C,44,C,2,2,2,2,B,3,4,R,114.1776,21.6
9,44C,44,C,2,3,1,1,F,2,2,L,114.1776,21.6
9,44C,44,C,2,4,2,2,R,3,4,R,114.1776,21.6
9,45H,45,H,2,1,1,3,F,2,3,B,3700.2,700
9,46C,46,C,2,1,1,1,F,2,2,F,114.1776,21.6
9,47C,47,C,2,1,1,4,F,2,3,R,114.1776,21.6
9,48A,48,A,2,1,1,2,R,2,3,F,49.55625,9.375
9,48A,48,A,2,2,2,3,R,3,13,F,49.55625,9.375
9,49B,49,B,2,1,1,5,F,53,0,0,64.77993,12.255
9,49B,49,B,2,2,1,5,F,60,0,0,64.77993,12.255
9,49B,49,B,2,3,1,5,N,32,0,N,64.77993,12.255
9,50C,50,C,2,1,1,1,F,51,0,0,114.1776,21.6
9,51C,51,C,2,1,1,15,F,2,1,R,114.1776,21.6
9,51C,51,C,2,2,1,15,F,3,5,R,114.1776,21.6
9,52C,52,C,2,1,1,3,L,60,0,0,114.1776,21.6
9,52C,52,C,2,2,1,3,L,31,0,N,114.1776,21.6
9,52C,52,C,2,3,1,3,T,42,0,0,114.1776,21.6
9,53C,53,C,2,1,1,1,F,41,0,0,114.1776,21.6
9,53C,53,C,2,2,1,1,T,31,0,N,114.1776,21.6
9,54D,54,D,2,1,1,3,F,2,1,L,168.0948,31.8
9,54D,54,D,2,2,1,3,F,3,4,B,168.0948,31.8
9,56C,56,C,2,1,1,22,L,2,13,R,114.1776,21.6
9,57G,57,G,2,1,1,12,L,2,3,R,2917.872,552
9,57G,57,G,2,2,1,12,F,57,0,0,2917.872,552
9,58F,58,F,2,1,1,3,F,2,22,B,1156.5768,218.8
9,59C,59,C,2,1,1,2,T,31,0,N,114.1776,21.6
9,60D,60,D,2,1,1,5,F,2,15,B,168.0948,31.8
9,60D,60,D,2,2,2,15,F,4,2,B,168.0948,31.8
9,60D,60,D,2,3,2,15,F,3,5,B,168.0948,31.8
9,61C,61,C,2,1,1,2,F,2,3,B,114.1776,21.6
9,61C,61,C,2,2,1,2,F,43,0,0,114.1776,21.6
9,63D,63,D,2,1,1,15,F,2,1,R,168.0948,31.8
9,63D,63,D,2,2,2,1,L,3,3,F,168.0948,31.8
9,64C,64,C,2,1,1,3,R,2,11,F,114.1776,21.6
9,65E,65,E,2,1,1,1,L,2,4,F,822.5016,155.6
9,66C,66,C,2,1,1,12,F,50,0,0,114.1776,21.6
9,66C,66,C,2,2,1,12,L,51,0,0,114.1776,21.6
9,67A,67,A,2,1,1,4,F,2,24,B,33.0375,6.25
9,68C,68,C,2,1,1,2,F,2,1,L,114.1776,21.6
9,69D,69,D,2,1,1,13,F,51,0,0,168.0948,31.8
9,70C,70,C,2,1,1,5,F,2,1,F,114.1776,21.6
9,70C,70,C,2,2,1,5,R,2,1,L,114.1776,21.6
9,72C,72,C,2,1,1,1,L,2,5,F,57.0888,10.8
9,73E,73,E,2,1,1,1,F,2,2,B,411.2508,77.8
9,73E,73,E,2,2,2,2,F,3,3,L,411.2508,77.8
9,73E,73,E,2,3,2,2,L,3,3,L,411.2508,77.8
9,74C,74,C,2,1,1,3,F,56,0,0,57.0888,10.8
9,75D,75,D,2,1,1,1,F,71,0,0,86.9547,16.45
9,76F,76,F,2,1,1,1,F,2,22,F,578.2884,109.4
9,77C,77,C,2,1,1,2,R,2,1,F,57.0888,10.8
9,77C,77,C,2,2,1,2,R,2,1,L,57.0888,10.8
9,78C,78,C,2,1,1,5,L,2,1,F,57.0888,10.8
9,79G,79,G,2,1,1,2,F,2,15,R,1458.936,276
9,80C,80,C,2,1,1,1,F,52,0,0,57.0888,10.8
9,81D,81,D,2,1,1,3,F,2,13,F,86.9547,16.45
9,82C,82,C,2,1,1,1,F,2,2,L,57.0888,10.8
9,83D,83,D,2,1,1,1,F,2,2,B,86.9547,16.45
9,83D,83,D,2,2,2,2,F,3,15,B,86.9547,16.45
9,84C,84,C,2,1,1,1,R,2,22,F,57.0888,10.8
9,84C,84,C,2,2,1,1,R,2,22,L,57.0888,10.8
9,85C,85,C,2,1,1,2,F,2,2,R,57.0888,10.8
9,85C,85,C,2,2,1,2,L,2,2,R,57.0888,10.8
9,86E,86,E,2,1,1,3,R,2,2,F,411.2508,77.8
9,87C,87,C,2,1,1,1,F,68,0,0,57.0888,10.8
9,87C,87,C,2,2,1,1,T,31,0,N,57.0888,10.8
9,88C,88,C,2,1,1,3,F,52,0,0,57.0888,10.8
9,89D,89,D,2,1,1,3,R,2,4,F,86.9547,16.45
9,89D,89,D,2,2,1,3,L,3,15,F,86.9547,16.45
9,90A,90,A,2,1,1,1,F,56,0,0,22.04262,4.17
9,90A,90,A,2,2,1,1,F,61,0,0,22.04262,4.17
9,90A,90,A,2,3,1,1,F,31,0,N,22.04262,4.17
9,91C,91,C,2,1,1,1,R,2,12,F,57.0888,10.8
9,92G,92,G,2,1,1,5,F,2,2,R,1458.936,276
9,92G,92,G,2,2,2,2,L,42,0,0,1458.936,276
9,93C,93,C,2,1,1,5,F,2,1,L,57.0888,10.8
9,93C,93,C,2,2,1,5,R,2,1,L,57.0888,10.8
9,94E,94,E,2,1,1,1,F,2,5,L,411.2508,77.8
9,95C,95,C,2,1,1,13,R,2,1,F,57.0888,10.8
9,96D,96,D,2,1,1,2,F,2,15,B,86.9547,16.45
9,97F,97,F,2,1,1,3,F,2,3,F,578.2884,109.4
9,98H,98,H,2,1,1,3,R,63,0,0,2220.12,420
9,98H,98,H,2,2,1,3,U,63,0,0,2220.12,420
9,99B,99,B,2,1,1,14,F,2,22,B,28.75584,5.44
9,100C,100,C,2,1,1,3,F,2,12,B,57.0888,10.8
9,101C,101,C,2,1,1,2,F,42,0,0,57.0888,10.8
9,102C,102,C,2,1,1,2,R,60,0,0,57.0888,10.8
9,103A,103,A,2,1,1,5,F,2,2,R,22.04262,4.17
9,104C,104,C,2,1,1,2,F,2,2,B,57.0888,10.8
9,104C,104,C,2,2,2,2,F,3,2,B,57.0888,10.8
9,104C,104,C,2,3,3,2,F,4,15,B,57.0888,10.8
9,105D,105,D,2,1,1,18,F,2,1,B,86.9547,16.45
9,106C,106,C,2,1,1,2,R,50,0,0,57.0888,10.8
9,106C,106,C,2,2,1,2,T,31,0,N,57.0888,10.8
9,106C,106,C,2,3,1,2,9,42,0,0,57.0888,10.8
9,107E,107,E,2,1,1,1,F,2,3,F,411.2508,77.8
9,107E,107,E,2,2,2,3,F,3,1,L,411.2508,77.8
9,108G,108,G,2,1,1,5,F,71,0,0,1458.936,276
9,109C,109,C,2,1,1,15,R,2,15,F,57.0888,10.8
9,501C,501,C,2,1,1,2,F,60,0,0,0,0
9,503C,503,C,2,1,1,1,R,2,5,F,0,0
9,503C,503,C,2,2,1,1,B,71,0,0,0,0
9,506A,506,A,2,1,1,1,R,42,0,0,0,0
9,506A,506,A,2,2,1,1,R,42,0,0,0,0
9,506A,506,A,2,3,1,1,R,42,0,0,0,0
9,507C,507,C,2,1,1,2,R,2,2,F,0,0
9,508C,508,C,2,1,1,1,F,2,1,B,0,0
9,508C,508,C,2,2,2,1,L,3,2,B,0,0
9,509C,509,C,2,1,1,1,F,43,0,0,0,0
9,509C,509,C,2,2,1,1,T,31,0,N,0,0
9,510C,510,C,2,1,1,1,L,2,1,F,0,0
9,513C,513,C,2,1,1,1,L,2,1,F,0,0
9,513C,513,C,2,2,1,1,L,2,1,R,0,0
9,515C,515,C,2,1,1,1,L,2,1,F,0,0
9,516C,516,C,2,1,1,3,F,2,2,L,0,0
9,517C,517,C,2,1,1,15,F,2,2,F,0,0
9,517C,517,C,2,2,2,2,B,3,3,F,0,0
9,518C,518,C,2,1,1,1,B,2,1,F,0,0
9,527C,527,C,2,1,1,2,F,2,2,L,0,0
9,527C,527,C,2,2,1,2,R,2,2,L,0,0
9,528C,528,C,2,1,1,2,F,58,0,0,0,0
10,1C,1,C,2,1,1,15,F,2,15,F,60.072,12
10,2C,2,C,2,1,1,1,F,2,24,F,60.072,12
10,3E,3,E,2,1,1,13,B,2,3,F,476.0706,95.1
10,4C,4,C,2,1,1,4,F,42,0,0,60.072,12
10,5D,5,D,2,1,1,4,F,71,0,0,126.67683,25.305
10,5D,5,D,2,2,1,4,R,71,0,0,126.67683,25.305
10,6G,6,G,2,1,1,2,F,45,0,0,2230.173,445.5
10,6G,6,G,2,2,1,2,F,2,2,L,2230.173,445.5
10,7F,7,F,2,1,1,4,F,2,1,B,605.726,121
10,8C,8,C,2,1,1,2,L,2,1,F,60.072,12
10,9D,9,D,2,1,1,4,L,2,15,F,84.45122,16.87
10,10E,10,E,2,1,1,15,L,2,2,F,476.0706,95.1
10,10E,10,E,2,2,1,15,L,2,2,R,476.0706,95.1
10,10E,10,E,2,3,2,2,F,3,1,L,476.0706,95.1
10,11C,11,C,2,1,1,3,L,2,2,F,60.072,12
10,11C,11,C,2,2,1,3,L,2,2,R,60.072,12
10,12G,12,G,2,1,1,4,L,2,15,F,1486.782,297
10,13C,13,C,2,1,1,14,R,52,0,0,60.072,12
10,13C,13,C,2,2,1,14,R,68,0,0,60.072,12
10,13C,13,C,2,3,1,14,F,45,0,0,60.072,12
10,13C,13,C,2,4,1,14,F,68,0,0,60.072,12
10,14D,14,D,2,1,1,1,F,2,1,L,84.45122,16.87
10,14D,14,D,2,2,2,1,F,3,2,L,84.45122,16.87
10,14D,14,D,2,3,1,1,F,4,1,L,84.45122,16.87
10,15C,15,C,2,1,1,15,F,45,0,0,60.072,12
10,15C,15,C,2,2,1,15,F,60,0,0,60.072,12
10,16E,16,E,2,1,1,5,F,2,2,L,476.0706,95.1
10,16E,16,E,2,2,1,5,R,2,2,L,476.0706,95.1
10,17F,17,F,2,1,1,5,F,64,0,0,605.726,121
10,18D,18,D,2,1,1,5,B,2,23,F,422.15598,84.33
10,19E,19,E,2,1,1,15,F,2,4,F,698.8376,139.6
10,20C,20,C,2,1,1,3,F,2,4,F,186.92404,37.34
10,21C,21,C,2,1,1,2,F,2,4,F,186.92404,37.34
10,21C,21,C,2,2,1,2,L,60,0,0,186.92404,37.34
10,22D,22,D,2,1,1,3,F,50,0,0,140.71866,28.11
10,22D,22,D,2,2,1,3,F,42,0,0,140.71866,28.11
10,22D,22,D,2,3,1,3,L,42,0,0,140.71866,28.11
10,23H,23,H,2,1,1,5,F,42,0,0,7659.1799999,1530
10,24B,24,B,2,1,1,1,L,2,2,R,37.0444,7.4
10,24B,24,B,2,2,1,1,L,2,2,R,37.0444,7.4
10,24B,24,B,2,3,2,2,F,3,1,F,37.0444,7.4
10,24B,24,B,2,4,1,1,L,4,3,F,37.0444,7.4
10,24B,24,B,2,5,2,2,L,45,0,0,37.0444,7.4
10,24B,24,B,2,6,1,1,L,4,3,L,37.0444,7.4
10,25F,25,F,2,1,1,3,R,2,3,F,2190.6256,437.6
10,26G,26,G,2,1,1,2,R,2,1,F,2477.97,495
10,27E,27,E,2,1,1,1,R,3,15,F,698.8376,139.6
10,27E,27,E,2,2,1,1,R,2,2,R,698.8376,139.6
10,28C,28,C,2,1,1,13,F,2,5,B,93.46202,18.67
10,29E,29,E,2,1,1,12,R,2,3,F,628.7536,125.6
10,29E,29,E,2,2,1,12,T,31,0,N,628.7536,125.6
10,30G,30,G,2,1,1,3,F,2,1,L,2232.676,446
10,31C,31,C,2,1,1,2,F,2,1,R,80.096,16
10,32F,32,F,2,1,1,3,R,2,4,F,876.05,175
10,33C,33,C,2,1,1,4,F,2,3,L,80.096,16
10,34D,34,D,2,1,1,15,F,2,4,F,126.6518,25.3
10,35A,35,A,2,1,1,12,F,2,1,F,15.018,3
10,35A,35,A,2,2,2,1,R,3,15,L,15.018,3
10,35A,35,A,2,3,2,1,B,4,14,F,15.018,3
10,36E,36,E,2,1,1,2,F,2,2,L,628.7536,125.6
10,37C,37,C,2,1,1,1,F,52,0,0,80.096,16
10,38G,38,G,2,1,1,25,L,2,5,L,2232.676,446
10,39C,39,C,2,1,1,3,F,2,12,F,80.096,16
10,40A,40,A,2,1,1,4,F,57,0,0,15.018,3
10,41H,41,H,2,1,1,5,F,2,1,B,3193.828,638
10,42A,42,A,2,1,1,2,B,2,2,F,15.018,3
10,42A,42,A,2,2,1,2,F,71,0,0,15.018,3
10,43C,43,C,2,1,1,1,R,2,2,L,80.096,16
10,43C,43,C,2,2,2,2,L,31,0,N,80.096,16
10,43C,43,C,2,3,2,2,9,50,0,0,80.096,16
10,44E,44,E,2,1,1,2,R,2,3,F,628.7536,125.6
10,44E,44,E,2,2,1,2,T,31,0,N,628.7536,125.6
10,45F,45,F,2,1,1,1,F,2,3,B,876.05,175
10,46G,46,G,2,1,1,24,F,2,1,L,2232.676,446
10,47A,47,A,2,1,1,1,T,31,0,N,15.018,3
10,48C,48,C,2,1,1,1,F,42,0,0,80.096,16
10,48C,48,C,2,2,1,1,F,59,0,0,80.096,16
10,49E,49,E,2,1,1,13,F,2,1,R,943.1304,188.4
10,49E,49,E,2,2,1,13,L,2,1,R,943.1304,188.4
10,50G,50,G,2,1,1,2,F,2,3,B,3349.014,669
10,51D,51,D,2,1,1,5,F,2,2,F,126.6518,25.3
10,52A,52,A,2,1,1,15,F,2,4,L,15.018,3
10,52A,52,A,2,2,2,4,T,31,0,N,15.018,3
10,53E,53,E,2,1,2,2,B,3,15,F,943.1304,188.4
10,53E,53,E,2,2,1,13,B,2,2,F,943.1304,188.4
10,54H,54,H,2,1,1,1,R,2,5,F,4790.742,957
10,55F,55,F,2,1,1,2,F,52,0,0,876.05,175
10,56G,56,G,2,1,1,2,F,2,2,B,2232.676,446
10,57D,57,D,2,1,1,13,F,51,0,0,43.60226,8.71
10,58C,58,C,2,1,1,15,F,42,0,0,28.7845,5.75
10,58C,58,C,2,2,1,15,F,59,0,0,28.7845,5.75
10,59E,59,E,2,1,3,2,F,88,0,0,209.2508,41.8
10,59E,59,E,2,2,2,13,F,88,0,0,209.2508,41.8
10,60B,60,B,2,1,1,3,L,45,0,0,15.7689,3.15
10,60B,60,B,2,2,1,3,F,42,0,0,15.7689,3.15
10,61F,61,F,2,1,1,3,F,45,0,0,266.8198,53.3
10,61F,61,F,2,2,1,3,U,45,0,0,266.8198,53.3
10,61F,61,F,2,3,1,3,U,57,0,0,266.8198,53.3
10,61F,61,F,2,4,1,3,T,31,0,N,266.8198,53.3
10,62G,62,G,2,1,1,1,F,2,3,L,745.894,149
10,63C,63,C,2,1,1,15,F,71,0,0,28.7845,5.75
10,64E,64,E,2,1,1,12,F,2,3,B,209.2508,41.8
10,65G,65,G,2,1,1,9,F,3,2,L,745.894,149
10,65G,65,G,2,2,1,9,F,2,5,B,745.894,149
10,66H,66,H,2,1,1,3,F,2,5,R,1036.242,207
10,66H,66,H,2,2,2,5,F,42,0,0,1036.242,207
10,67C,67,C,2,1,1,1,F,2,13,R,28.7845,5.75
10,67C,67,C,2,2,1,1,L,2,13,R,28.7845,5.75
10,67C,67,C,2,3,2,13,F,52,0,0,28.7845,5.75
10,68A,68,A,2,1,1,24,R,2,2,F,11.21344,2.24
10,69D,69,D,2,1,1,5,F,2,1,R,43.60226,8.71
10,69D,69,D,2,2,1,5,L,2,1,R,43.60226,8.71
10,70E,70,E,2,1,1,1,F,2,1,L,209.2508,41.8
10,70E,70,E,2,2,1,1,R,2,1,L,209.2508,41.8
10,71G,71,G,2,1,1,3,R,2,15,F,745.894,149
10,71G,71,G,2,2,1,3,L,3,1,L,745.894,149
10,72A,72,A,2,1,1,2,F,2,24,B,11.21344,2.24
10,73C,73,C,2,1,1,1,F,52,0,0,28.7845,5.75
10,74F,74,F,2,1,1,1,R,2,2,F,266.8198,53.3
10,75G,75,G,2,1,1,2,L,2,2,F,745.894,149
10,76C,76,C,2,1,1,2,F,2,5,B,57.569,11.5
10,77C,77,C,2,1,1,1,L,2,1,F,57.569,11.5
10,77C,77,C,2,2,1,1,F,U,U,9,57.569,11.5
10,78D,78,D,2,1,1,1,L,2,1,F,87.20452,17.42
10,82E,82,E,2,1,1,13,L,62,0,0,209.2508,41.8
10,82E,82,E,2,2,1,13,L,31,0,N,209.2508,41.8
10,83B,83,B,2,1,1,2,R,52,0,0,15.7689,3.15
10,83B,83,B,2,2,1,2,R,42,0,0,15.7689,3.15
10,84C,84,C,2,1,1,1,L,2,4,F,28.7845,5.75
10,84C,84,C,2,2,1,1,L,2,4,R,28.7845,5.75
10,84C,84,C,2,3,1,1,R,3,2,F,28.7845,5.75
11,1A,1,A,2,1,1,2,R,2,15,F,87.12333,2.17
11,2C,2,C,2,1,1,2,F,42,0,0,106.79634,2.66
11,3E,3,E,2,1,1,13,L,2,1,F,947.5164,23.6
11,4C,4,C,2,1,1,3,F,54,0,0,142.0391322,3.5378
11,4C,4,C,2,2,1,3,B,54,0,0,142.0391322,3.5378
11,5G,5,G,2,1,1,1,R,51,0,0,3844.66824,95.76
11,6H,6,H,2,1,1,3,F,54,0,0,5820.40053,144.97
11,6H,6,H,2,2,1,3,F,42,0,0,5820.40053,144.97
11,6H,6,H,2,3,1,3,T,31,0,N,5820.40053,144.97
