PSU,CASENO,RATWGT,CASEID,STRATIF,VERSION,VEHNO,PASINTEG,OPENLF,OPENRF,OPENLR,OPENRR,OPENTG,FAILLF,FAILRF,FAILLR,FAILRR,FAILTG,GLIMPWS,GLIMPLF,GLIMPRF,GLIMPLR,GLIMPRR,GLIMPBL,GLIMPRUF,GLIMPOTH,GLOCCWS,GLOCCLF,GLOCCRF,GLOCCLR,GLOCCRR,GLOCCBL,GLOCCRUF,GLOCCOTH,GLTYPWS,GLTYPLF,GLTYPRF,GLTYPLR,GLTYPRR,GLTYPBL,GLTYPRUF,GLTYPOTH,GLPREWS,GLPRELF,GLPRERF,GLPRELR,GLPRERR,GLPREBL,GLPRERUF,GLPREOTH,INLOC1,INCOMP1,INMAG1,CDRIR1,INLOC2,INCOMP2,INMAG2,CDRIR2,INLOC3,INCOMP3,INMAG3,CDRIR3,INLOC4,INCOMP4,INMAG4,CDRIR4,INLOC5,INCOMP5,INMAG5,CDRIR5,INLOC6,INCOMP6,INMAG6,CDRIR6,INLOC7,INCOMP7,INMAG7,CDRIR7,INLOC8,INCOMP8,INMAG8,CDRIR8,INLOC9,INCOMP9,INMAG9,CDRIR9,INLOC10,INCOMP10,INMAG10,CDRIR10,COLUMTYP,RIMDEF,RDEFLOC,ODOMETER,PANELDAM,BOLSTDEF,GLOVOPEN,PSUSTRAT
6,82,21.285851636,82A,A,5,1,98,2,2,2,3,0,3,3,2,0,0,2,6,U,6,6,6,8,6,2,0,0,0,0,0,0,0,1,2,U,2,2,2,0,2,1,2,U,2,2,1,0,1,11,7,6,3,21,12,5,1,22,12,5,1,23,12,5,1,11,17,3,3,11,27,3,3,13,7,2,3,13,17,1,3,,,,,,,,,2,0,0,44,1,8,0,1
6,83,21.285851636,83B,B,5,1,98,3,1,3,1,0,0,0,0,0,0,3,6,6,0,0,0,8,2,0,0,0,0,0,0,0,0,1,U,U,0,0,0,0,U,1,2,2,0,0,0,0,1,11,5,5,2,11,12,3,1,12,12,3,1,11,7,3,1,21,12,3,1,11,2,3,2,11,14,3,2,11,13,3,1,13,13,1,1,,,,,2,2,5,U,1,8,0,1
6,84,959.46199428,84E,E,5,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,63,0,8,0,1
6,84,959.46199428,84E,E,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,36,0,0,0,1
6,85,21.094512913,85K,K,5,1,11,1,3,3,1,0,0,0,0,0,0,2,0,6,6,6,0,8,0,0,0,0,0,0,6,0,0,1,0,2,2,2,2,0,0,1,0,3,2,2,1,0,0,21,19,5,2,22,19,3,2,13,4,2,2,13,3,2,3,23,19,2,2,13,14,1,2,13,17,1,1,,,,,,,,,,,,,1,0,0,26,0,8,1,1
6,87,11.027432574,87K,K,5,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,5,148,1,8,U,1
6,88,120.42485248,88E,E,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,15,0,8,0,1
6,88,120.42485248,88E,E,5,2,6,1,3,1,3,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,23,10,2,2,13,10,2,2,13,4,2,2,13,7,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,120,0,8,1,1
6,89,228.31892834,89G,G,5,1,98,U,3,3,3,0,0,0,0,0,0,0,0,6,0,6,6,8,6,2,0,0,0,0,0,0,0,1,0,3,0,3,3,0,3,1,0,U,0,U,1,0,1,23,10,1,3,23,20,1,3,23,8,1,3,23,13,1,3,,,,,,,,,,,,,,,,,,,,,,,,,2,2,8,54,1,8,0,1
6,90,13.909321742,90B,B,5,1,98,2,1,0,0,0,2,0,0,0,0,2,6,0,6,0,0,8,8,0,0,0,0,0,0,0,0,1,3,0,3,0,0,0,0,1,U,0,1,0,0,0,0,11,32,3,3,11,17,3,3,21,7,3,3,12,19,3,3,21,24,3,3,11,13,2,3,21,28,1,3,11,6,1,3,11,2,1,3,21,13,1,3,2,6,7,U,1,8,0,1
6,91,11.073554138,91J,J,5,1,98,3,1,3,1,0,0,0,0,0,0,2,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,2,1,2,0,0,0,1,0,1,21,18,2,1,22,18,2,1,23,18,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,1,0,0,0,1
6,92,90.938442738,92E,E,5,1,12,1,1,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,8,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,21,10,3,3,21,7,2,3,11,10,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,75,1,8,0,1
6,93,121.33667275,93F,F,5,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,8,0,0,0,1
6,94,909.36260703,94F,F,5,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,110,0,8,0,1
6,96,62.277907073,96E,E,5,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,63,0,0,0,1
6,96,62.277907073,96E,E,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,U,0,8,0,1
6,98,83.095705213,98F,F,5,2,0,1,3,1,3,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,103,0,8,0,1
6,100,11.083409389,100K,K,5,1,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,28,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,8,85,1,8,0,1
6,102,90.906960534,102F,F,5,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,20,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,U,0,8,0,1
6,105,424.66994837,105G,G,5,1,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,2,0,8,0,1
6,106,11.027432574,106K,K,5,2,0,1,1,3,1,0,0,0,0,0,0,2,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,45,1,8,1,1
6,107,938.28576362,107H,H,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,91,0,8,0,1
6,108,19.134143108,108B,B,5,1,98,2,3,0,0,U,2,0,0,0,0,U,6,6,6,6,6,8,8,0,0,0,0,0,0,0,0,U,2,2,2,2,2,0,0,U,2,2,1,1,1,0,0,21,28,6,3,21,8,6,3,21,32,6,3,11,17,2,3,13,4,2,2,,,,,,,,,,,,,,,,,,,,,2,2,5,29,0,8,1,1
6,109,13.838716048,109B,B,5,2,6,1,3,0,0,1,0,0,0,0,0,2,0,6,0,6,0,8,8,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,1,0,2,0,1,0,0,0,23,28,4,3,13,27,4,3,13,10,4,3,13,6,4,3,23,7,4,3,13,4,3,3,13,13,3,3,13,17,3,3,23,13,2,3,12,3,2,3,1,2,1,72,1,8,1,1
6,110,12.935611614,110J,J,5,1,0,1,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,8,1,8,0,1
6,110,12.935611614,110J,J,5,2,6,3,1,0,1,0,0,0,0,0,0,2,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,11,17,2,3,11,28,2,3,11,10,2,3,11,7,2,3,11,6,1,3,11,2,1,3,11,24,1,3,,,,,,,,,,,,,2,0,0,29,0,8,0,1
6,111,12.881734545,111K,K,5,1,98,U,U,0,0,0,0,0,0,0,0,U,0,U,0,0,0,8,8,U,0,0,0,0,0,0,0,U,0,U,0,0,0,0,0,1,0,U,0,0,0,0,0,13,6,3,3,11,17,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,39,0,8,0,1
6,112,10.971455759,112K,K,5,2,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,5,30,1,8,0,1
6,113,15.897415487,113K,K,5,1,6,3,1,1,1,1,0,0,0,0,0,2,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,U,0,0,0,0,0,0,11,98,3,2,11,5,3,2,11,1,2,1,12,3,1,2,11,2,1,2,,,,,,,,,,,,,,,,,,,,,1,3,6,61,0,8,U,1
6,115,512.93769278,115H,H,5,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,48,0,8,0,1
6,119,165.23172372,119F,F,5,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,108,0,8,0,1
6,121,118.6946012,121E,E,5,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,92,0,8,0,1
6,122,158.37095457,122F,F,5,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,98,0,8,0,1
6,124,11.083409389,124K,K,5,1,6,U,U,0,0,U,0,0,0,0,0,2,0,6,0,0,0,8,0,U,0,0,0,0,0,0,0,U,0,U,0,0,0,0,0,1,0,U,0,0,0,0,0,U,U,U,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,U,U,U,1,8,U,1
6,125,54.247780125,125E,E,5,1,1,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,51,0,8,0,1
6,130,75.927372479,130E,E,5,2,U,1,U,0,0,0,0,0,0,0,0,2,0,U,8,8,U,8,8,0,0,U,0,0,U,0,0,1,0,U,0,0,U,0,0,1,0,U,0,0,1,0,0,11,17,2,3,11,10,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,17,0,8,0,1
6,131,101.30781296,131F,F,5,2,6,1,3,0,0,1,0,0,0,0,0,2,0,6,0,0,0,8,8,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,13,10,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,U,U,64,0,8,1,1
6,132,15.169716891,132K,K,5,1,13,2,1,0,0,0,2,0,0,0,0,2,6,0,8,8,0,8,8,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,11,10,4,3,21,28,3,3,11,17,2,3,11,27,2,3,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,106,0,8,8,1
6,132,15.169716891,132K,K,5,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,11,0,8,0,1
6,135,13.909321742,135A,A,5,1,U,3,3,3,3,0,0,0,0,0,0,U,U,U,U,0,0,8,0,U,U,U,U,0,0,0,0,U,U,U,U,0,0,0,0,U,U,U,U,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,U,U,U,U,U,U,1
6,136,11.083409389,136K,K,5,2,2,1,2,1,U,1,0,2,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,U,U,U,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,115,0,8,U,1
6,137,81.788585425,137E,E,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,113,0,8,0,1
6,137,81.788585425,137E,E,5,2,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,19,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,16,0,8,0,1
6,137,81.788585425,137E,E,5,3,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19,2,2,22,19,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,U,0,8,1,1
6,138,109.12826881,138F,F,5,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,111,0,8,8,1
6,140,101.65305826,140E,E,5,2,6,1,1,0,0,0,0,0,0,0,0,2,0,6,0,0,0,8,8,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,105,0,8,0,1
6,141,135.6328907,141F,F,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,33,0,1,0,1
6,142,15.963905458,142J,J,5,1,1,1,3,1,3,0,0,0,0,0,0,2,0,U,0,U,0,8,0,3,0,U,0,U,0,0,0,1,0,U,0,U,0,0,0,1,0,U,0,U,0,0,0,22,20,3,2,21,20,3,2,23,20,3,2,11,5,2,2,23,17,2,1,13,5,2,2,11,26,1,2,13,4,1,2,13,6,1,2,12,3,1,2,2,0,0,11,1,1,1,1
6,143,98.03767116,143E,E,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,72,0,8,0,1
6,145,185.87405801,145G,G,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,22,0,8,0,1
6,146,22.203319211,146J,J,5,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,3,2,11,26,3,2,11,26,3,2,11,27,2,3,,,,,,,,,,,,,,,,,,,,,,,,,2,2,7,U,1,8,0,1
6,147,791.9246591,147E,E,5,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,8,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,55,1,8,0,1
6,147,791.9246591,147E,E,5,2,U,1,3,1,1,0,0,0,0,0,0,2,0,U,0,0,0,0,0,2,0,U,0,0,0,0,0,1,0,U,0,0,0,0,0,1,0,U,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,U,0,8,U,1
6,148,17.483895975,148J,J,5,1,98,3,2,1,1,0,0,2,0,0,0,2,6,6,0,0,0,8,0,2,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,1,2,2,0,0,0,0,0,13,4,4,2,13,5,4,2,12,3,3,2,11,17,2,1,11,2,2,2,13,14,2,2,11,1,1,2,13,15,1,2,23,13,1,1,,,,,1,0,0,60,1,8,1,1
6,151,171.23440796,151E,E,5,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,79,0,8,0,1
6,153,462.75255491,153H,H,5,2,7,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,23,19,2,2,21,19,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,108,0,8,0,1
6,155,112.60607154,155F,F,5,1,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,U,0,8,1,1
6,157,160.00849234,157G,G,5,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,13,0,0,0,1
6,158,15.233163307,158J,J,5,1,98,3,1,0,0,2,0,0,0,0,2,2,6,0,8,8,0,8,8,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,11,10,5,3,11,13,5,3,11,12,5,3,21,7,3,3,12,19,3,3,23,19,2,2,13,26,1,3,,,,,,,,,,,,,1,0,0,14,0,0,8,1
6,159,11.027432574,159K,K,5,2,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,7,81,1,8,0,1
6,161,131.19030999,161G,G,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,10,0,8,0,1
6,163,26.302571888,163J,J,5,2,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,U,0,8,0,1
6,165,159.32527194,165E,E,5,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,70,0,8,0,1
6,167,15.503058825,167K,K,5,1,12,1,1,0,0,1,0,0,0,0,0,3,0,6,8,8,0,8,8,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,13,30,6,2,12,30,5,2,13,4,4,2,13,5,4,2,13,14,4,2,11,26,3,3,11,17,3,3,12,3,3,2,11,2,2,2,13,15,2,2,2,0,0,80,1,8,8,1
6,167,15.503058825,167K,K,5,2,13,1,3,0,0,0,0,0,0,0,0,2,0,6,0,0,0,8,8,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,13,5,3,2,12,14,3,2,13,14,3,2,13,27,2,3,13,4,2,2,,,,,,,,,,,,,,,,,,,,,2,0,0,U,0,8,1,1
6,501,,501A,A,5,1,12,1,3,1,3,0,0,0,0,0,0,3,0,6,0,6,0,8,6,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,2,1,0,2,0,2,0,0,1,13,4,6,2,13,15,6,2,13,10,5,3,11,19,4,3,12,3,4,2,21,19,3,2,23,7,3,3,12,15,3,2,23,10,3,3,11,26,3,3,1,0,0,U,1,8,1,1
8,1,351.56089501,1F,F,5,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,8,8,0,8,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,76,1,8,0,2
8,2,526.5519739,2G,G,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,6,0,8,0,2
8,3,218.78424287,3E,E,5,1,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,5,1,3,12,26,1,3,13,27,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,10,1,0,0,2
8,3,218.78424287,3E,E,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,78,1,8,0,2
8,4,310.21322617,4F,F,5,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,U,0,8,0,2
8,5,697.6395668,5H,H,5,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,53,0,8,0,2
8,7,350.37165874,7F,F,5,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,24,1,8,0,2
8,9,787.95200074,9H,H,5,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,73,0,8,0,2
8,10,322.27327957,10E,E,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,2
8,12,456.94988109,12F,F,5,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,103,0,8,0,2
8,13,1027.6361232,13H,H,5,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,56,1,8,U,2
8,14,335.00598829,14J,J,5,1,6,1,1,1,1,0,0,0,0,0,0,2,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,1,2,0,2,0,0,0,0,11,13,1,1,11,6,1,2,11,14,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,32,0,8,0,2
